iter	Passed	Remaining
3222	80432	169125
3223	80455	169095
3224	80478	169067
3225	80500	169036
3226	80526	169012
3227	80549	168983
3228	80577	168966
3229	80601	168939
3230	80625	168910
3231	80648	168883
3232	80672	168856
3233	80698	168832
3234	80721	168803
3235	80744	168775
3236	80770	168752
3237	80795	168727
3238	80819	168701
3239	80844	168674
3240	80868	168647
3241	80891	168619
3242	80915	168593
3243	80941	168569
3244	80965	168543
3245	80990	168518
3246	81014	168491
3247	81038	168465
3248	81063	168439
3249	81088	168414
3250	81113	168389
3251	81138	168364
3252	81162	168338
3253	81191	168321
3254	81216	168296
3255	81239	168267
3256	81263	168241
3257	81299	168239
3258	81331	168228
3259	81357	168204
3260	81383	168182
3261	81409	168160
3262	81434	168134
3263	81459	168109
3264	81483	168083
3265	81505	168053
3266	81528	168024
3267	81553	167997
3268	81578	167972
3269	81625	167993
3270	81650	167969
3271	81674	167942
3272	81701	167920
3273	81723	167890
3274	81747	167862
3275	81772	167838
3276	81797	167813
3277	81821	167787
3278	81847	167763
3279	81873	167740
3280	81896	167712
3281	81921	167686
3282	81947	167664
3283	81973	167641
3284	81998	167615
3285	82021	167588
3286	82046	167563
3287	82070	167535
3288	82093	167507
3289	82118	167481
3290	82142	167455
3291	82167	167429
3292	82192	167406
3293	82214	167375
3294	82239	167349
3295	82264	167323
3296	82289	167299
3297	82313	167272
3298	82336	167244
3299	82359	167215
3300	82385	167192
3301	82410	167166
3302	82433	167137
3303	82457	167112
3304	82484	167089
3305	82508	167064
3306	82531	167035
3307	82556	167010
3308	82581	166984
3309	82607	166962
3310	82631	166934
3311	82654	166907
3312	82679	166882
3313	82704	166857
3314	82728	166828
3315	82751	166801
3316	82776	166776
3317	82801	166750
3318	82825	166725
3319	82851	166701
3320	82876	166675
3321	82899	166647
3322	82924	166622
3323	82950	166600
3324	82976	166577
3325	83001	166552
3326	83024	166523
3327	83049	166498
3328	83073	166470
3329	83098	166446
3330	83124	166424
3331	83150	166401
3332	83177	166379
3333	83198	166346
3334	83222	166319
3335	83246	166292
3336	83269	166264
3337	83294	166239
3338	83319	166214
3339	83343	166187
3340	83368	166162
3341	83392	166136
3342	83416	166108
3343	83440	166082
3344	83462	166052
3345	83486	166025
3346	83512	166001
3347	83535	165973
3348	83558	165945
3349	83583	165919
3350	83610	165899
3351	83635	165874
3352	83658	165845
3353	83683	165820
3354	83708	165795
3355	83734	165771
3356	83758	165746
3357	83782	165719
3358	83808	165696
3359	83832	165669
3360	83857	165643
3361	83882	165618
3362	83907	165593
3363	83930	165566
3364	83955	165541
3365	83980	165515
3366	84003	165487
3367	84028	165461
3368	84053	165436
3369	84077	165409
3370	84101	165383
3371	84125	165356
3372	84152	165335
3373	84178	165312
3374	84203	165287
3375	84225	165256
3376	84248	165229
3377	84273	165203
3378	84297	165177
3379	84322	165152
3380	84346	165124
3381	84370	165098
3382	84393	165070
3383	84418	165044
3384	84441	165016
3385	84465	164989
3386	84488	164960
3387	84511	164931
3388	84536	164907
3389	84559	164878
3390	84583	164852
3391	84611	164832
3392	84635	164805
3393	84660	164780
3394	84684	164754
3395	84709	164730
3396	84734	164704
3397	84759	164680
3398	84784	164654
3399	84810	164631
3400	84834	164606
3401	84858	164579
3402	84881	164549
3403	84906	164524
3404	84930	164498
3405	84953	164468
3406	84978	164444
3407	85002	164417
3408	85025	164390
3409	85049	164362
3410	85073	164336
3411	85099	164312
3412	85124	164287
3413	85150	164265
3414	85175	164240
3415	85200	164214
3416	85225	164190
3417	85249	164164
3418	85273	164136
3419	85296	164108
3420	85320	164081
3421	85346	164059
3422	85371	164034
3423	85397	164010
3424	85422	163985
3425	85447	163961
3426	85471	163934
3427	85496	163909
3428	85519	163882
3429	85543	163854
3430	85567	163827
3431	85590	163798
3432	85613	163771
3433	85642	163752
3434	85665	163725
3435	85690	163700
3436	85714	163673
3437	85739	163648
3438	85764	163623
3439	85788	163595
3440	85812	163569
3441	85837	163544
3442	85861	163518
3443	85885	163490
3444	85910	163467
3445	85935	163442
3446	85960	163417
3447	85987	163396
3448	86012	163371
3449	86038	163347
3450	86063	163323
3451	86091	163304
3452	86120	163287
3453	86149	163270
3454	86180	163257
3455	86208	163238
3456	86235	163215
3457	86266	163203
3458	86295	163185
3459	86323	163166
3460	86351	163147
3461	86378	163125
3462	86404	163103
3463	86431	163081
3464	86457	163059
3465	86484	163037
3466	86512	163019
3467	86542	163003
3468	86569	162982
3469	86596	162960
3470	86623	162940
3471	86658	162933
3472	86689	162921
3473	86721	162908
3474	86752	162894
3475	86782	162879
3476	86812	162863
3477	86837	162838
3478	86862	162814
3479	86891	162796
3480	86919	162776
3481	86951	162764
3482	86974	162737
3483	87000	162714
3484	87026	162691
3485	87050	162663
3486	87076	162640
3487	87099	162612
3488	87123	162586
3489	87151	162565
3490	87176	162540
3491	87201	162516
3492	87226	162490
3493	87249	162463
3494	87273	162435
3495	87298	162410
3496	87322	162383
3497	87347	162359
3498	87385	162359
3499	87420	162351
3500	87443	162324
3501	87466	162294
3502	87492	162272
3503	87516	162244
3504	87541	162220
3505	87566	162194
3506	87588	162165
3507	87613	162140
3508	87639	162116
3509	87665	162093
3510	87690	162068
3511	87717	162047
3512	87742	162021
3513	87766	161996
3514	87791	161971
3515	87817	161947
3516	87841	161920
3517	87865	161894
3518	87892	161872
3519	87917	161847
3520	87942	161822
3521	87967	161799
3522	87990	161769
3523	88014	161743
3524	88038	161715
3525	88066	161695
3526	88092	161674
3527	88120	161654
3528	88150	161638
3529	88177	161617
3530	88205	161598
3531	88233	161578
3532	88258	161552
3533	88285	161531
3534	88311	161508
3535	88339	161489
3536	88365	161466
3537	88391	161442
3538	88420	161424
3539	88448	161405
3540	88476	161386
3541	88503	161364
3542	88529	161342
3543	88555	161319
3544	88580	161294
3545	88604	161267
3546	88629	161241
3547	88657	161223
3548	88684	161201
3549	88708	161174
3550	88733	161150
3551	88759	161126
3552	88782	161097
3553	88806	161071
3554	88831	161045
3555	88856	161020
3556	88880	160995
3557	88919	160995
3558	88943	160968
3559	88967	160941
3560	88993	160918
3561	89018	160892
3562	89043	160868
3563	89068	160843
3564	89094	160819
3565	89119	160795
3566	89147	160774
3567	89173	160751
3568	89198	160727
3569	89225	160705
3570	89251	160682
3571	89276	160657
3572	89303	160636
3573	89331	160617
3574	89358	160595
3575	89382	160569
3576	89406	160541
3577	89429	160513
3578	89454	160487
3579	89478	160461
3580	89502	160435
3581	89527	160409
3582	89552	160384
3583	89577	160360
3584	89603	160337
3585	89629	160312
3586	89654	160287
3587	89683	160270
3588	89707	160243
3589	89731	160216
3590	89754	160187
3591	89777	160159
3592	89803	160136
3593	89825	160107
3594	89849	160080
3595	89873	160052
3596	89898	160027
3597	89924	160004
3598	89946	159974
3599	89968	159944
3600	89992	159917
3601	90016	159889
3602	90038	159860
3603	90078	159861
3604	90101	159832
3605	90127	159809
3606	90155	159790
3607	90180	159765
3608	90203	159737
3609	90226	159708
3610	90250	159681
3611	90275	159656
3612	90298	159627
3613	90322	159600
3614	90346	159574
3615	90370	159547
3616	90395	159522
3617	90418	159494
3618	90444	159470
3619	90468	159443
3620	90492	159417
3621	90515	159388
3622	90541	159365
3623	90564	159337
3624	90588	159311
3625	90614	159286
3626	90637	159259
3627	90662	159233
3628	90689	159212
3629	90714	159186
3630	90737	159158
3631	90760	159130
3632	90784	159103
3633	90811	159081
3634	90840	159064
3635	90865	159039
3636	90889	159013
3637	90915	158990
3638	90939	158962
3639	90963	158935
3640	90986	158907
3641	91009	158879
3642	91033	158852
3643	91057	158826
3644	91082	158801
3645	91107	158775
3646	91133	158752
3647	91157	158725
3648	91182	158700
3649	91206	158674
3650	91231	158648
3651	91255	158623
3652	91279	158596
3653	91303	158569
3654	91327	158543
3655	91351	158516
3656	91377	158492
3657	91400	158464
3658	91425	158438
3659	91451	158415
3660	91475	158389
3661	91497	158359
3662	91522	158334
3663	91546	158307
3664	91571	158281
3665	91595	158255
3666	91619	158229
3667	91644	158204
3668	91668	158177
3669	91696	158158
3670	91722	158134
3671	91745	158106
3672	91771	158082
3673	91793	158052
3674	91816	158023
3675	91839	157995
3676	91878	157994
3677	91900	157965
3678	91926	157941
3679	91950	157914
3680	91973	157886
3681	91997	157860
3682	92020	157832
3683	92047	157810
3684	92071	157783
3685	92097	157759
3686	92122	157735
3687	92148	157711
3688	92181	157700
3689	92205	157674
3690	92231	157649
3691	92255	157624
3692	92280	157599
3693	92306	157575
3694	92329	157547
3695	92352	157519
3696	92377	157494
3697	92401	157467
3698	92425	157440
3699	92448	157413
3700	92474	157388
3701	92497	157360
3702	92519	157331
3703	92542	157302
3704	92566	157276
3705	92591	157249
3706	92627	157243
3707	92657	157228
3708	92681	157201
3709	92709	157180
3710	92734	157156
3711	92763	157137
3712	92787	157112
3713	92811	157084
3714	92837	157061
3715	92860	157033
3716	92885	157008
3717	92911	156984
3718	92935	156957
3719	92960	156933
3720	92984	156906
3721	93008	156880
3722	93032	156853
3723	93056	156827
3724	93097	156828
3725	93123	156804
3726	93160	156799
3727	93182	156770
3728	93207	156745
3729	93229	156715
3730	93252	156687
3731	93277	156661
3732	93301	156634
3733	93324	156606
3734	93347	156579
3735	93372	156553
3736	93398	156529
3737	93420	156500
3738	93444	156474
3739	93469	156448
3740	93494	156424
3741	93513	156388
3742	93536	156361
3743	93562	156337
3744	93588	156313
3745	93611	156286
3746	93634	156257
3747	93657	156229
3748	93679	156199
3749	93705	156175
3750	93729	156148
3751	93753	156122
3752	93777	156095
3753	93800	156068
3754	93825	156042
3755	93844	156006
3756	93868	155980
3757	93894	155957
3758	93917	155929
3759	93943	155906
3760	93967	155880
3761	93992	155854
3762	94016	155827
3763	94040	155800
3764	94064	155775
3765	94088	155748
3766	94115	155726
3767	94139	155700
3768	94164	155674
3769	94186	155644
3770	94209	155617
3771	94236	155594
3772	94259	155566
3773	94282	155539
3774	94307	155513
3775	94335	155493
3776	94360	155468
3777	94383	155440
3778	94408	155415
3779	94432	155389
3780	94457	155364
3781	94481	155337
3782	94505	155311
3783	94530	155285
3784	94553	155257
3785	94579	155234
3786	94602	155205
3787	94625	155177
3788	94647	155147
3789	94670	155120
3790	94694	155093
3791	94721	155071
3792	94744	155043
3793	94768	155016
3794	94792	154989
3795	94816	154963
3796	94841	154938
3797	94865	154911
3798	94889	154884
3799	94914	154859
3800	94938	154833
3801	94965	154811
3802	94990	154787
3803	95013	154759
3804	95037	154732
3805	95062	154707
3806	95087	154681
3807	95112	154657
3808	95137	154633
3809	95160	154605
3810	95184	154578
3811	95207	154550
3812	95230	154521
3813	95253	154492
3814	95277	154466
3815	95301	154440
3816	95327	154417
3817	95351	154390
3818	95375	154363
3819	95401	154340
3820	95424	154312
3821	95449	154287
3822	95473	154260
3823	95497	154235
3824	95523	154210
3825	95545	154182
3826	95569	154154
3827	95594	154129
3828	95617	154101
3829	95638	154070
3830	95662	154043
3831	95686	154016
3832	95713	153995
3833	95737	153969
3834	95761	153943
3835	95784	153915
3836	95807	153886
3837	95831	153859
3838	95855	153833
3839	95879	153807
3840	95905	153784
3841	95930	153758
3842	95955	153733
3843	95979	153706
3844	96003	153679
3845	96025	153651
3846	96051	153627
3847	96074	153600
3848	96100	153576
3849	96129	153557
3850	96153	153531
3851	96177	153503
3852	96200	153476
3853	96223	153448
3854	96246	153420
3855	96272	153396
3856	96296	153370
3857	96321	153345
3858	96345	153318
3859	96369	153292
3860	96395	153268
3861	96420	153243
3862	96447	153221
3863	96470	153194
3864	96493	153166
3865	96516	153137
3866	96539	153110
3867	96565	153087
3868	96590	153061
3869	96615	153037
3870	96638	153009
3871	96662	152982
3872	96690	152962
3873	96715	152937
3874	96742	152916
3875	96767	152890
3876	96792	152865
3877	96817	152840
3878	96839	152810
3879	96864	152786
3880	96889	152761
3881	96914	152735
3882	96938	152709
3883	96961	152682
3884	96987	152658
3885	97009	152629
3886	97032	152601
3887	97057	152576
3888	97082	152551
3889	97107	152526
3890	97135	152505
3891	97158	152478
3892	97184	152454
3893	97209	152429
3894	97233	152403
3895	97258	152378
3896	97281	152350
3897	97328	152359
3898	97350	152330
3899	97375	152305
3900	97401	152282
3901	97425	152255
3902	97450	152230
3903	97473	152203
3904	97497	152176
3905	97521	152149
3906	97546	152124
3907	97568	152095
3908	97591	152066
3909	97616	152041
3910	97638	152012
3911	97664	151989
3912	97692	151968
3913	97718	151945
3914	97747	151926
3915	97773	151903
3916	97800	151881
3917	97824	151855
3918	97850	151831
3919	97873	151804
3920	97897	151777
3921	97926	151758
3922	97949	151730
3923	97972	151702
3924	97997	151678
3925	98023	151653
3926	98046	151626
3927	98071	151602
3928	98097	151577
3929	98121	151551
3930	98145	151525
3931	98167	151496
3932	98190	151468
3933	98215	151442
3934	98239	151416
3935	98262	151388
3936	98288	151365
3937	98313	151339
3938	98337	151313
3939	98360	151285
3940	98386	151262
3941	98411	151237
3942	98433	151207
3943	98457	151180
3944	98480	151153
3945	98521	151153
3946	98546	151127
3947	98568	151099
3948	98594	151074
3949	98618	151048
3950	98640	151018
3951	98666	150995
3952	98690	150969
3953	98715	150944
3954	98738	150916
3955	98765	150894
3956	98788	150866
3957	98814	150842
3958	98839	150817
3959	98862	150790
3960	98888	150766
3961	98912	150740
3962	98937	150716
3963	98963	150691
3964	98988	150666
3965	99012	150641
3966	99035	150612
3967	99060	150587
3968	99085	150562
3969	99112	150541
3970	99136	150514
3971	99158	150485
3972	99182	150459
3973	99207	150433
3974	99232	150408
3975	99255	150381
3976	99280	150356
3977	99306	150332
3978	99330	150306
3979	99355	150281
3980	99394	150277
3981	99425	150261
3982	99450	150237
3983	99474	150209
3984	99495	150179
3985	99521	150156
3986	99545	150130
3987	99570	150104
3988	99594	150077
3989	99617	150050
3990	99642	150024
3991	99666	149998
3992	99689	149971
3993	99714	149945
3994	99738	149919
3995	99765	149898
3996	99790	149872
3997	99815	149847
3998	99840	149822
3999	99864	149796
4000	99887	149769
4001	99910	149741
4002	99935	149716
4003	99959	149689
4004	99982	149661
4005	100004	149632
4006	100028	149605
4007	100051	149578
4008	100075	149551
4009	100103	149530
4010	100127	149505
4011	100149	149475
4012	100173	149448
4013	100198	149423
4014	100224	149400
4015	100248	149374
4016	100272	149347
4017	100296	149322
4018	100321	149295
4019	100345	149269
4020	100370	149245
4021	100394	149219
4022	100416	149189
4023	100440	149162
4024	100463	149135
4025	100488	149110
4026	100514	149086
4027	100537	149058
4028	100562	149033
4029	100586	149007
4030	100610	148981
4031	100635	148956
4032	100660	148931
4033	100684	148905
4034	100708	148878
4035	100731	148851
4036	100755	148824
4037	100783	148804
4038	100809	148780
4039	100835	148756
4040	100860	148732
4041	100884	148705
4042	100908	148678
4043	100931	148651
4044	100954	148624
4045	100979	148598
4046	101003	148573
4047	101028	148547
4048	101053	148522
4049	101080	148501
4050	101107	148478
4051	101131	148452
4052	101155	148426
4053	101179	148400
4054	101203	148373
4055	101227	148347
4056	101250	148319
4057	101275	148293
4058	101300	148269
4059	101325	148243
4060	101351	148220
4061	101378	148198
4062	101401	148172
4063	101425	148145
4064	101448	148117
4065	101473	148092
4066	101497	148065
4067	101519	148036
4068	101545	148012
4069	101570	147988
4070	101593	147960
4071	101616	147932
4072	101641	147907
4073	101666	147883
4074	101691	147858
4075	101717	147834
4076	101742	147809
4077	101764	147781
4078	101793	147762
4079	101816	147733
4080	101841	147709
4081	101866	147684
4082	101890	147657
4083	101916	147633
4084	101941	147608
4085	101964	147582
4086	101988	147555
4087	102014	147531
4088	102039	147506
4089	102064	147482
4090	102091	147460
4091	102115	147433
4092	102140	147408
4093	102163	147380
4094	102185	147352
4095	102210	147326
4096	102233	147299
4097	102257	147272
4098	102280	147245
4099	102303	147217
4100	102329	147193
4101	102354	147168
4102	102379	147143
4103	102404	147118
4104	102429	147094
4105	102453	147068
4106	102476	147039
4107	102500	147013
4108	102526	146990
4109	102551	146965
4110	102576	146939
4111	102601	146915
4112	102627	146891
4113	102650	146864
4114	102675	146840
4115	102701	146815
4116	102724	146789
4117	102748	146762
4118	102774	146738
4119	102798	146713
4120	102824	146689
4121	102848	146663
4122	102873	146637
4123	102898	146612
4124	102923	146587
4125	102947	146561
4126	102972	146537
4127	102996	146510
4128	103021	146485
4129	103045	146458
4130	103070	146434
4131	103101	146417
4132	103125	146392
4133	103149	146365
4134	103174	146340
4135	103200	146317
4136	103225	146292
4137	103248	146264
4138	103272	146238
4139	103296	146211
4140	103320	146186
4141	103344	146158
4142	103369	146134
4143	103392	146106
4144	103416	146080
4145	103440	146053
4146	103465	146028
4147	103487	146000
4148	103509	145970
4149	103531	145942
4150	103554	145914
4151	103579	145890
4152	103602	145861
4153	103627	145837
4154	103652	145812
4155	103677	145787
4156	103702	145762
4157	103727	145737
4158	103751	145711
4159	103775	145684
4160	103804	145665
4161	103831	145643
4162	103856	145619
4163	103892	145608
4164	103911	145576
4165	103936	145550
4166	103959	145523
4167	103984	145499
4168	104008	145471
4169	104032	145445
4170	104055	145418
4171	104082	145396
4172	104108	145372
4173	104134	145348
4174	104160	145325
4175	104186	145302
4176	104210	145275
4177	104234	145249
4178	104257	145222
4179	104281	145196
4180	104306	145170
4181	104333	145148
4182	104359	145125
4183	104382	145098
4184	104406	145071
4185	104429	145043
4186	104452	145015
4187	104477	144991
4188	104500	144963
4189	104525	144938
4190	104548	144911
4191	104571	144883
4192	104595	144856
4193	104619	144830
4194	104641	144802
4195	104665	144776
4196	104690	144750
4197	104715	144725
4198	104739	144699
4199	104766	144677
4200	104790	144651
4201	104814	144625
4202	104841	144602
4203	104866	144578
4204	104892	144554
4205	104918	144530
4206	104942	144505
4207	104967	144480
4208	104992	144455
4209	105022	144437
4210	105102	144487
4211	105127	144462
4212	105152	144438
4213	105177	144413
4214	105203	144389
4215	105226	144362
4216	105250	144335
4217	105274	144310
4218	105299	144284
4219	105325	144260
4220	105350	144236
4221	105374	144209
4222	105397	144182
4223	105421	144155
4224	105446	144130
4225	105469	144103
4226	105493	144076
4227	105517	144050
4228	105539	144022
4229	105580	144018
4230	105603	143990
4231	105627	143964
4232	105653	143940
4233	105677	143915
4234	105704	143892
4235	105727	143865
4236	105752	143839
4237	105777	143815
4238	105801	143788
4239	105825	143763
4240	105852	143740
4241	105877	143715
4242	105901	143689
4243	105924	143662
4244	105947	143634
4245	105969	143605
4246	105992	143577
4247	106016	143551
4248	106039	143524
4249	106066	143501
4250	106090	143476
4251	106114	143449
4252	106139	143424
4253	106162	143397
4254	106185	143369
4255	106210	143343
4256	106233	143316
4257	106256	143288
4258	106280	143262
4259	106305	143237
4260	106330	143212
4261	106354	143187
4262	106379	143161
4263	106401	143132
4264	106426	143107
4265	106449	143080
4266	106474	143055
4267	106499	143030
4268	106524	143005
4269	106549	142980
4270	106573	142955
4271	106598	142929
4272	106623	142904
4273	106650	142882
4274	106674	142857
4275	106697	142829
4276	106721	142803
4277	106746	142777
4278	106771	142752
4279	106796	142727
4280	106821	142703
4281	106850	142683
4282	106875	142659
4283	106898	142631
4284	106922	142604
4285	106946	142578
4286	106986	142573
4287	107011	142548
4288	107036	142523
4289	107061	142498
4290	107087	142475
4291	107106	142443
4292	107131	142417
4293	107154	142389
4294	107178	142364
4295	107202	142337
4296	107226	142310
4297	107251	142286
4298	107273	142258
4299	107296	142230
4300	107320	142204
4301	107346	142180
4302	107373	142157
4303	107395	142129
4304	107419	142103
4305	107444	142078
4306	107469	142053
4307	107492	142025
4308	107515	141998
4309	107540	141973
4310	107564	141947
4311	107588	141921
4312	107612	141894
4313	107637	141869
4314	107661	141843
4315	107686	141818
4316	107710	141792
4317	107734	141766
4318	107757	141739
4319	107782	141713
4320	107806	141687
4321	107830	141662
4322	107855	141636
4323	107879	141610
4324	107902	141583
4325	107928	141559
4326	107951	141531
4327	107976	141507
4328	108003	141484
4329	108028	141459
4330	108056	141438
4331	108083	141416
4332	108110	141394
4333	108133	141367
4334	108156	141339
4335	108182	141315
4336	108206	141290
4337	108231	141265
4338	108256	141240
4339	108281	141214
4340	108307	141191
4341	108331	141164
4342	108356	141140
4343	108380	141113
4344	108403	141086
4345	108428	141061
4346	108452	141035
4347	108476	141009
4348	108501	140985
4349	108525	140958
4350	108550	140933
4351	108573	140906
4352	108597	140880
4353	108620	140851
4354	108647	140829
4355	108672	140805
4356	108697	140780
4357	108721	140754
4358	108747	140730
4359	108772	140705
4360	108794	140677
4361	108819	140652
4362	108844	140626
4363	108868	140601
4364	108893	140576
4365	108917	140549
4366	108940	140523
4367	108965	140497
4368	108989	140471
4369	109013	140445
4370	109037	140419
4371	109064	140396
4372	109090	140372
4373	109114	140346
4374	109137	140319
4375	109160	140292
4376	109184	140265
4377	109209	140241
4378	109233	140214
4379	109256	140187
4380	109281	140163
4381	109306	140137
4382	109331	140113
4383	109362	140095
4384	109385	140068
4385	109409	140042
4386	109434	140017
4387	109459	139991
4388	109484	139967
4389	109509	139942
4390	109533	139916
4391	109558	139891
4392	109582	139865
4393	109606	139839
4394	109629	139812
4395	109653	139785
4396	109675	139757
4397	109711	139746
4398	109742	139729
4399	109766	139703
4400	109790	139677
4401	109814	139650
4402	109840	139627
4403	109866	139603
4404	109891	139578
4405	109914	139551
4406	109938	139524
4407	109963	139500
4408	109988	139475
4409	110011	139448
4410	110034	139420
4411	110062	139398
4412	110087	139374
4413	110112	139348
4414	110136	139323
4415	110161	139298
4416	110185	139271
4417	110209	139245
4418	110231	139217
4419	110257	139193
4420	110281	139167
4421	110304	139139
4422	110328	139113
4423	110356	139093
4424	110380	139066
4425	110403	139039
4426	110427	139013
4427	110467	139007
4428	110496	138987
4429	110520	138961
4430	110546	138937
4431	110570	138911
4432	110595	138886
4433	110619	138860
4434	110644	138835
4435	110670	138811
4436	110695	138787
4437	110719	138761
4438	110744	138736
4439	110766	138707
4440	110789	138680
4441	110814	138655
4442	110840	138631
4443	110863	138604
4444	110888	138579
4445	110913	138553
4446	110937	138528
4447	110965	138506
4448	110988	138480
4449	111012	138454
4450	111038	138430
4451	111065	138407
4452	111090	138382
4453	111115	138358
4454	111139	138331
4455	111162	138304
4456	111185	138277
4457	111208	138249
4458	111231	138223
4459	111257	138199
4460	111282	138173
4461	111306	138148
4462	111329	138120
4463	111353	138094
4464	111377	138068
4465	111403	138044
4466	111433	138026
4467	111453	137994
4468	111478	137969
4469	111502	137944
4470	111526	137917
4471	111551	137892
4472	111575	137866
4473	111600	137841
4474	111624	137815
4475	111648	137789
4476	111673	137764
4477	111695	137736
4478	111720	137711
4479	111740	137679
4480	111764	137654
4481	111789	137628
4482	111814	137604
4483	111837	137577
4484	111861	137550
4485	111887	137527
4486	111911	137501
4487	111936	137476
4488	111960	137450
4489	111985	137425
4490	112008	137397
4491	112033	137373
4492	112061	137351
4493	112085	137325
4494	112107	137297
4495	112132	137272
4496	112157	137247
4497	112180	137220
4498	112204	137194
4499	112229	137169
4500	112255	137145
4501	112278	137118
4502	112303	137092
4503	112327	137067
4504	112352	137042
4505	112374	137014
4506	112400	136989
4507	112422	136961
4508	112447	136937
4509	112470	136909
4510	112496	136886
4511	112521	136860
4512	112546	136836
4513	112570	136810
4514	112594	136784
4515	112618	136757
4516	112641	136730
4517	112665	136704
4518	112687	136676
4519	112711	136650
4520	112736	136625
4521	112760	136599
4522	112787	136576
4523	112811	136550
4524	112835	136524
4525	112859	136498
4526	112885	136475
4527	112911	136451
4528	112933	136422
4529	112958	136397
4530	112982	136372
4531	113007	136347
4532	113032	136322
4533	113059	136299
4534	113085	136275
4535	113109	136250
4536	113134	136225
4537	113158	136199
4538	113181	136172
4539	113207	136148
4540	113232	136123
4541	113258	136099
4542	113284	136075
4543	113307	136049
4544	113332	136024
4545	113358	135999
4546	113381	135973
4547	113407	135949
4548	113430	135922
4549	113454	135895
4550	113476	135868
4551	113502	135843
4552	113526	135818
4553	113550	135791
4554	113574	135766
4555	113598	135740
4556	113622	135713
4557	113647	135688
4558	113672	135663
4559	113694	135635
4560	113719	135610
4561	113744	135585
4562	113767	135558
4563	113789	135530
4564	113813	135504
4565	113838	135479
4566	113861	135451
4567	113886	135427
4568	113912	135403
4569	113935	135376
4570	113959	135350
4571	113983	135323
4572	114006	135297
4573	114031	135272
4574	114059	135251
4575	114084	135225
4576	114110	135201
4577	114132	135174
4578	114157	135149
4579	114181	135123
4580	114207	135099
4581	114232	135074
4582	114254	135046
4583	114281	135023
4584	114305	134997
4585	114328	134970
4586	114354	134947
4587	114378	134920
4588	114402	134894
4589	114425	134868
4590	114448	134840
4591	114477	134819
4592	114503	134796
4593	114526	134769
4594	114550	134743
4595	114576	134719
4596	114600	134693
4597	114624	134667
4598	114667	134663
4599	114689	134635
4600	114713	134609
4601	114738	134584
4602	114762	134558
4603	114785	134531
4604	114811	134507
4605	114836	134482
4606	114860	134456
4607	114883	134429
4608	114913	134410
4609	114939	134387
4610	114963	134361
4611	114988	134336
4612	115012	134310
4613	115040	134289
4614	115063	134261
4615	115088	134236
4616	115113	134212
4617	115138	134186
4618	115162	134161
4619	115186	134135
4620	115212	134111
4621	115236	134085
4622	115262	134061
4623	115285	134034
4624	115309	134008
4625	115333	133982
4626	115358	133957
4627	115381	133930
4628	115406	133905
4629	115430	133879
4630	115455	133854
4631	115479	133828
4632	115502	133801
4633	115527	133776
4634	115551	133750
4635	115576	133725
4636	115600	133699
4637	115626	133676
4638	115651	133650
4639	115675	133624
4640	115699	133598
4641	115722	133571
4642	115746	133545
4643	115769	133519
4644	115794	133493
4645	115819	133469
4646	115842	133441
4647	115867	133416
4648	115891	133391
4649	115919	133369
4650	115944	133345
4651	115967	133317
4652	115991	133292
4653	116016	133267
4654	116044	133245
4655	116070	133222
4656	116095	133196
4657	116119	133170
4658	116142	133144
4659	116168	133120
4660	116191	133092
4661	116215	133067
4662	116240	133042
4663	116264	133016
4664	116288	132990
4665	116312	132964
4666	116338	132940
4667	116365	132917
4668	116390	132893
4669	116414	132867
4670	116440	132842
4671	116465	132818
4672	116489	132793
4673	116514	132768
4674	116539	132742
4675	116581	132737
4676	116607	132713
4677	116631	132688
4678	116654	132660
4679	116678	132634
4680	116702	132608
4681	116727	132584
4682	116751	132557
4683	116775	132532
4684	116800	132507
4685	116825	132482
4686	116850	132456
4687	116876	132433
4688	116901	132408
4689	116929	132387
4690	116954	132362
4691	116979	132337
4692	117004	132312
4693	117033	132291
4694	117060	132269
4695	117084	132243
4696	117110	132219
4697	117134	132194
4698	117158	132168
4699	117182	132142
4700	117206	132115
4701	117229	132088
4702	117261	132071
4703	117296	132058
4704	117319	132031
4705	117345	132007
4706	117370	131983
4707	117409	131973
4708	117446	131962
4709	117473	131939
4710	117497	131913
4711	117537	131905
4712	117568	131887
4713	117597	131866
4714	117622	131842
4715	117647	131817
4716	117671	131791
4717	117696	131766
4718	117721	131740
4719	117744	131714
4720	117769	131689
4721	117792	131662
4722	117817	131637
4723	117842	131612
4724	117866	131586
4725	117892	131562
4726	117915	131535
4727	117948	131519
4728	117981	131503
4729	118029	131504
4730	118061	131487
4731	118092	131468
4732	118136	131465
4733	118160	131438
4734	118185	131414
4735	118210	131389
4736	118234	131363
4737	118258	131337
4738	118285	131314
4739	118310	131290
4740	118337	131267
4741	118362	131241
4742	118385	131215
4743	118413	131193
4744	118439	131169
4745	118466	131146
4746	118490	131121
4747	118515	131096
4748	118539	131069
4749	118563	131044
4750	118588	131019
4751	118614	130995
4752	118638	130969
4753	118661	130942
4754	118685	130916
4755	118708	130889
4756	118734	130864
4757	118758	130839
4758	118787	130817
4759	118810	130791
4760	118834	130764
4761	118857	130738
4762	118879	130710
4763	118905	130686
4764	118931	130662
4765	118959	130640
4766	118985	130617
4767	119011	130592
4768	119036	130568
4769	119062	130544
4770	119087	130519
4771	119111	130493
4772	119138	130470
4773	119161	130443
4774	119185	130418
4775	119208	130390
