iter	RMSE
2910	0.08776726124
2911	0.08776314838
2912	0.08775963514
2913	0.08775850606
2914	0.08774939059
2915	0.08774294939
2916	0.0877397484
2917	0.08773535614
2918	0.08773287105
2919	0.08772767029
2920	0.08771513518
2921	0.08771090126
2922	0.08770505615
2923	0.08770453375
2924	0.08769950906
2925	0.08769937939
2926	0.08769633849
2927	0.08769618446
2928	0.08769061537
2929	0.08768270842
2930	0.08767836463
2931	0.08767550298
2932	0.08767234609
2933	0.08766931304
2934	0.08766652742
2935	0.08766637152
2936	0.08766201146
2937	0.08765557284
2938	0.0876550877
2939	0.0876517242
2940	0.08764078255
2941	0.08763678226
2942	0.087632492
2943	0.08762695808
2944	0.08761234436
2945	0.08760961466
2946	0.08760944411
2947	0.08760929746
2948	0.08760434137
2949	0.08760370249
2950	0.08760134677
2951	0.08759871877
2952	0.08759578411
2953	0.08759115038
2954	0.08758029322
2955	0.08757267903
2956	0.08756846694
2957	0.08756284638
2958	0.08755760291
2959	0.08755602402
2960	0.08755247049
2961	0.08754726276
2962	0.08754155591
2963	0.08753596165
2964	0.08753347883
2965	0.08752217258
2966	0.08751954474
2967	0.08751558752
2968	0.08751252153
2969	0.08751059778
2970	0.08750564734
2971	0.08750278416
2972	0.08748930315
2973	0.08748604775
2974	0.08748585291
2975	0.08748076154
2976	0.08746653613
2977	0.08746338468
2978	0.08745691976
2979	0.08745168907
2980	0.08745155967
2981	0.0874413622
2982	0.08744045292
2983	0.08743053741
2984	0.08742786992
2985	0.08742692015
2986	0.08742341631
2987	0.08741751992
2988	0.08741364615
2989	0.08741345279
2990	0.08740762827
2991	0.08740569982
2992	0.08740485133
2993	0.08740259301
2994	0.08740197056
2995	0.08740055942
2996	0.08739826556
2997	0.08739479118
2998	0.08739393118
2999	0.08739004378
3000	0.08738595354
3001	0.08738357287
3002	0.08738341073
3003	0.08737978916
3004	0.08737524932
3005	0.08737081792
3006	0.08736664224
3007	0.08736280563
3008	0.08735894525
3009	0.08735495465
3010	0.08734860823
3011	0.08734844199
3012	0.08734390434
3013	0.08734066659
3014	0.08734022194
3015	0.08733318499
3016	0.08733298083
3017	0.08731768531
3018	0.08731300158
3019	0.08730610755
3020	0.08730355448
3021	0.08730288249
3022	0.0873018838
3023	0.08729884979
3024	0.08729093625
3025	0.08728772206
3026	0.08728663121
3027	0.08728403782
3028	0.08728072415
3029	0.08727801117
3030	0.08726320634
3031	0.08726217348
3032	0.08725443056
3033	0.08725037358
3034	0.08724618608
3035	0.08724235323
3036	0.08723815862
3037	0.08723568193
3038	0.08722858695
3039	0.0872262931
3040	0.08721809904
3041	0.08721800358
3042	0.08721223815
3043	0.08720764037
3044	0.08720322145
3045	0.08719847643
3046	0.08719238385
3047	0.08718251169
3048	0.08717755731
3049	0.08717456896
3050	0.08715947569
3051	0.08714807454
3052	0.08713344441
3053	0.08712818706
3054	0.08712446843
3055	0.08712104064
3056	0.08711497205
3057	0.08711268751
3058	0.08711186797
3059	0.0871076172
3060	0.08710248966
3061	0.08709195679
3062	0.08708520988
3063	0.08707769932
3064	0.08707406992
3065	0.08706374639
3066	0.08705825535
3067	0.08705352145
3068	0.08704723119
3069	0.0870445911
3070	0.0870415344
3071	0.08703651655
3072	0.08703475438
3073	0.08703037288
3074	0.08703021321
3075	0.08703011951
3076	0.08702778547
3077	0.08702615018
3078	0.08702218265
3079	0.08701867775
3080	0.08701738165
3081	0.08701732142
3082	0.08701419006
3083	0.08701405265
3084	0.0870110711
3085	0.08700847662
3086	0.08699864248
3087	0.08699697435
3088	0.08699486066
3089	0.08699466578
3090	0.08699322039
3091	0.086985436
3092	0.08697870054
3093	0.08697509945
3094	0.0869724722
3095	0.08697193399
3096	0.08697031886
3097	0.08696972574
3098	0.0869682492
3099	0.08696809056
3100	0.08696680712
3101	0.08696493715
3102	0.08695189326
3103	0.08695161845
3104	0.08694033741
3105	0.0869388509
3106	0.08693564215
3107	0.08693468961
3108	0.08692271372
3109	0.08691888966
3110	0.08691875794
3111	0.08691542907
3112	0.08691302773
3113	0.08691156696
3114	0.0869099669
3115	0.08690760392
3116	0.08690747528
3117	0.08690338053
3118	0.08690085917
3119	0.08689797547
3120	0.08689575171
3121	0.08689326636
3122	0.08688673743
3123	0.08687594012
3124	0.08687461261
3125	0.08687134234
3126	0.08686355599
3127	0.08686139234
3128	0.0868611055
3129	0.08686102065
3130	0.08685812659
3131	0.08685756616
3132	0.08685541019
3133	0.08685114434
3134	0.08684791638
3135	0.08684544264
3136	0.08684534992
3137	0.08684454878
3138	0.08684448667
3139	0.08684436467
3140	0.08684227181
3141	0.08683844706
3142	0.08683503029
3143	0.08683292196
3144	0.08683052853
3145	0.08682260716
3146	0.08681213705
3147	0.08681017589
3148	0.08679645551
3149	0.08679079315
3150	0.08678988263
3151	0.08678813937
3152	0.08677766581
3153	0.08677404755
3154	0.08676985959
3155	0.08676814929
3156	0.08676761281
3157	0.08676706288
3158	0.08676500649
3159	0.08675641415
3160	0.08675419506
3161	0.0867525013
3162	0.08674968626
3163	0.08674567884
3164	0.08673414116
3165	0.0867229429
3166	0.08671881048
3167	0.08671550548
3168	0.08670270334
3169	0.08669895478
3170	0.08668827073
3171	0.08668357626
3172	0.08667984239
3173	0.08667647507
3174	0.08666247968
3175	0.08665140163
3176	0.08665047719
3177	0.08663909625
3178	0.08663473796
3179	0.08663420206
3180	0.08663049388
3181	0.08662841966
3182	0.08662644717
3183	0.0866248675
3184	0.08662456909
3185	0.08662064286
3186	0.08661684949
3187	0.08661528161
3188	0.08661373547
3189	0.0866088978
3190	0.08660368337
3191	0.08660157555
3192	0.0866010725
3193	0.08659995701
3194	0.08659663991
3195	0.08659330597
3196	0.08659075905
3197	0.08658687088
3198	0.08658451028
3199	0.08657943774
3200	0.08657536865
3201	0.0865640585
3202	0.0865613037
3203	0.08656111475
3204	0.08655975411
3205	0.08655384604
3206	0.08655358879
3207	0.08654902121
3208	0.08654552512
3209	0.08654174559
3210	0.08654036456
3211	0.08653763952
3212	0.08653300226
3213	0.08653126189
3214	0.08653059131
3215	0.08653009573
3216	0.08652648048
3217	0.08652637525
3218	0.08652327792
3219	0.08652119343
3220	0.08652075289
3221	0.08651715303
3222	0.08651701735
3223	0.08651646797
3224	0.08651448318
3225	0.08651180175
3226	0.0865109654
3227	0.08650851599
3228	0.08650403946
3229	0.08649632256
3230	0.08649446346
3231	0.08648941824
3232	0.086486484
3233	0.08648329036
3234	0.08647799454
3235	0.08647606598
3236	0.08646705698
3237	0.08646471202
3238	0.08646198382
3239	0.08646117363
3240	0.08645762156
3241	0.08645524146
3242	0.08644726319
3243	0.08643984806
3244	0.08643660156
3245	0.08643245318
3246	0.08642919245
3247	0.08642658067
3248	0.08641646759
3249	0.08641588204
3250	0.08641484708
3251	0.0864102462
3252	0.08640761989
3253	0.08640363927
3254	0.08639758126
3255	0.08639608604
3256	0.08639423463
3257	0.08639368438
3258	0.08638852217
3259	0.08638109507
3260	0.08637425963
3261	0.08636341073
3262	0.08635963943
3263	0.08635764874
3264	0.08635206903
3265	0.08635116273
3266	0.08635062869
3267	0.08634670178
3268	0.0863436932
3269	0.08633910414
3270	0.08633356668
3271	0.08633069741
3272	0.08632567667
3273	0.08631941194
3274	0.08631779432
3275	0.0863139538
3276	0.08630786159
3277	0.08630587288
3278	0.08630278753
3279	0.08629928177
3280	0.08629795463
3281	0.08629151105
3282	0.08628859901
3283	0.08627733377
3284	0.08627332424
3285	0.08626999627
3286	0.08626302394
3287	0.08626058559
3288	0.08626033284
3289	0.08626011554
3290	0.08625800747
3291	0.0862548287
3292	0.08625159122
3293	0.08625121469
3294	0.08624636111
3295	0.08624412198
3296	0.08624039989
3297	0.08623755486
3298	0.08623623135
3299	0.08623439827
3300	0.08622835733
3301	0.08622590706
3302	0.0862198038
3303	0.08621591723
3304	0.08620971048
3305	0.08620782008
3306	0.08620519682
3307	0.08620329492
3308	0.08620045744
3309	0.08619940822
3310	0.08619894581
3311	0.08619631739
3312	0.08619051594
3313	0.08617949439
3314	0.08617679184
3315	0.08617313734
3316	0.08617114159
3317	0.0861693923
3318	0.08616912368
3319	0.08616505343
3320	0.08616315497
3321	0.0861602186
3322	0.08615487057
3323	0.08615450934
3324	0.08614834723
3325	0.08614505798
3326	0.08614090042
3327	0.08613697316
3328	0.08613576114
3329	0.08612738574
3330	0.08611932165
3331	0.08611511766
3332	0.08611305682
3333	0.08611285662
3334	0.08611019763
3335	0.08610855724
3336	0.08610819191
3337	0.08610676447
3338	0.0861029707
3339	0.08609472396
3340	0.08609246726
3341	0.08608922625
3342	0.08608669702
3343	0.08608627561
3344	0.0860855726
3345	0.08608278495
3346	0.08607846468
3347	0.08607474941
3348	0.08607101619
3349	0.08606798269
3350	0.08606566359
3351	0.08606243867
3352	0.08606143957
3353	0.08605697429
3354	0.08605456555
3355	0.08605140134
3356	0.08604963295
3357	0.08604761135
3358	0.08604536339
3359	0.08604111538
3360	0.08603744627
3361	0.08602829933
3362	0.08602650817
3363	0.08602390049
3364	0.08602235371
3365	0.08601804044
3366	0.08601606422
3367	0.08601536838
3368	0.08600657462
3369	0.08600538387
3370	0.08600432188
3371	0.08599517342
3372	0.0859899409
3373	0.08598598446
3374	0.08598435406
3375	0.08598289163
3376	0.08598090656
3377	0.08597851171
3378	0.08597521485
3379	0.08597235318
3380	0.08597144579
3381	0.08596895659
3382	0.08596881062
3383	0.08596613887
3384	0.08596610668
3385	0.0859645718
3386	0.08596170734
3387	0.0859597114
3388	0.08595621589
3389	0.08595408036
3390	0.08594965829
3391	0.08594694803
3392	0.08594592387
3393	0.08594439333
3394	0.08594118259
3395	0.08593681569
3396	0.08593531706
3397	0.08593291024
3398	0.0859291322
3399	0.08592582408
3400	0.08592239938
3401	0.08591971618
3402	0.08591958057
3403	0.08590979546
3404	0.08590658561
3405	0.08590469682
3406	0.08590148579
3407	0.08589903139
3408	0.08589750682
3409	0.08589306344
3410	0.0858919157
3411	0.08588195707
3412	0.08587837412
3413	0.08587704435
3414	0.08587268401
3415	0.08586781877
3416	0.08586451737
3417	0.0858604837
3418	0.08585769724
3419	0.08585584131
3420	0.08585282161
3421	0.08584536974
3422	0.0858381067
3423	0.08583414984
3424	0.08582929175
3425	0.08581935033
3426	0.08581749797
3427	0.08580966404
3428	0.08580675104
3429	0.0858042745
3430	0.0858020893
3431	0.08580166484
3432	0.08580000282
3433	0.08579836633
3434	0.08579581496
3435	0.08579184201
3436	0.08578437554
3437	0.08578315498
3438	0.08577968083
3439	0.08577565439
3440	0.08577525206
3441	0.08577043704
3442	0.08576938879
3443	0.0857664783
3444	0.08576368259
3445	0.08576251338
3446	0.08575739451
3447	0.08575658029
3448	0.08575234999
3449	0.08575058271
3450	0.08574774293
3451	0.0857442072
3452	0.08573416109
3453	0.08572960063
3454	0.08572549205
3455	0.08572433597
3456	0.08572374731
3457	0.08572055687
3458	0.08571104324
3459	0.08570819615
3460	0.08570640824
3461	0.08570532507
3462	0.08570120031
3463	0.08569955989
3464	0.085698348
3465	0.08569630347
3466	0.08568679908
3467	0.0856824858
3468	0.08567947833
3469	0.08567913307
3470	0.08567816523
3471	0.08567363451
3472	0.08567225851
3473	0.08566761601
3474	0.0856654358
3475	0.0856577637
3476	0.08565399631
3477	0.0856513871
3478	0.08565031445
3479	0.08564728094
3480	0.08564215746
3481	0.08563884409
3482	0.08563731627
3483	0.08562851931
3484	0.08562348191
3485	0.08561883465
3486	0.08561491614
3487	0.08560943571
3488	0.08560704263
3489	0.08560290774
3490	0.0856011908
3491	0.08559890574
3492	0.08559662223
3493	0.08559150946
3494	0.08558816636
3495	0.08558557792
3496	0.08558369687
3497	0.08558059838
3498	0.08557676126
3499	0.08557320977
3500	0.0855723385
3501	0.08557030126
3502	0.08556529351
3503	0.08556216567
3504	0.08555882615
3505	0.08555078081
3506	0.08554911386
3507	0.08554281131
3508	0.08553996279
3509	0.08553835101
3510	0.08553690831
3511	0.08553444778
3512	0.08553338179
3513	0.08552610226
3514	0.08552291226
3515	0.08551333402
3516	0.08551333281
3517	0.08550457967
3518	0.08549698562
3519	0.08549413928
3520	0.08549074983
3521	0.08548805759
3522	0.08548794647
3523	0.08548535526
3524	0.08548321472
3525	0.08548071285
3526	0.08547979741
3527	0.08547714874
3528	0.08547221925
3529	0.08547154307
3530	0.08547049506
3531	0.08546651345
3532	0.0854651189
3533	0.08545641886
3534	0.08545452435
3535	0.08545233902
3536	0.08544888359
3537	0.0854478984
3538	0.08543981941
3539	0.08543450269
3540	0.08543263846
3541	0.08542672892
3542	0.08542164473
3543	0.08541837497
3544	0.08541582334
3545	0.08541400779
3546	0.08541118798
3547	0.0854108305
3548	0.08540880161
3549	0.08540876546
3550	0.08540593392
3551	0.08540110663
3552	0.08540069771
3553	0.08539797511
3554	0.08539653357
3555	0.085393528
3556	0.08538911544
3557	0.08538251976
3558	0.08537890848
3559	0.08537484893
3560	0.08537114105
3561	0.08536881037
3562	0.08536745386
3563	0.08536474457
3564	0.08536265955
3565	0.08536156489
3566	0.08536119841
3567	0.08535395219
3568	0.08535110097
3569	0.08534732093
3570	0.08534641545
3571	0.0853461481
3572	0.08533595923
3573	0.08533304012
3574	0.0853258481
3575	0.08532270086
3576	0.08532213194
3577	0.08532098433
3578	0.08531979969
3579	0.08531799945
3580	0.08531535024
3581	0.08531147064
3582	0.08530829211
3583	0.08530551212
3584	0.08530158496
3585	0.08529274381
3586	0.08528723207
3587	0.08528143046
3588	0.08527965496
3589	0.08527752869
3590	0.08527654477
3591	0.08527378883
3592	0.08527070704
3593	0.08526785822
3594	0.08526388762
3595	0.08525984438
3596	0.08525672783
3597	0.08525424438
3598	0.08525326267
3599	0.08525152714
3600	0.08524747395
3601	0.08524726636
3602	0.08524515017
3603	0.08524374565
3604	0.0852437084
3605	0.08524077024
3606	0.08523429078
3607	0.08523284099
3608	0.08523097066
3609	0.08523076192
3610	0.08522889693
3611	0.08522425248
3612	0.08522323829
3613	0.08522085974
3614	0.0852184056
3615	0.08521504996
3616	0.08521235379
3617	0.08520990659
3618	0.08520684796
3619	0.08520412128
3620	0.0851992076
3621	0.08519869076
3622	0.08518964175
3623	0.08518782697
3624	0.08518528045
3625	0.08518129796
3626	0.0851788378
3627	0.08517691699
3628	0.08517031688
3629	0.08516624643
3630	0.08516522669
3631	0.0851643296
3632	0.08516224048
3633	0.08516135542
3634	0.08515808803
3635	0.08515505831
3636	0.08515183906
3637	0.08514941273
3638	0.08514776238
3639	0.08514630627
3640	0.08514377925
3641	0.08514369443
3642	0.08514101155
3643	0.08513913186
3644	0.08513254343
3645	0.08512937786
3646	0.08512495297
3647	0.08512263806
3648	0.08511879051
3649	0.08511738526
3650	0.08511115728
3651	0.08509938492
3652	0.08509890214
3653	0.08509656817
3654	0.0850937088
3655	0.08508947966
3656	0.08508645809
3657	0.08508211936
3658	0.08508037926
3659	0.08507607958
3660	0.08507381897
3661	0.0850713766
3662	0.08506908003
3663	0.08506693916
3664	0.08506198128
3665	0.08506025398
3666	0.08505470793
3667	0.08504635212
3668	0.08504477459
3669	0.08504195027
3670	0.08504051888
3671	0.08504044355
3672	0.08503253599
3673	0.08502936401
3674	0.08502917317
3675	0.08502803443
3676	0.08502697885
3677	0.08502665785
3678	0.08502428246
3679	0.08502163462
3680	0.08501883936
3681	0.08501501707
3682	0.08501295976
3683	0.08500638352
3684	0.085003806
3685	0.08499950813
3686	0.08499942291
3687	0.08499934547
3688	0.0849966016
3689	0.08499069411
3690	0.08498161139
3691	0.08497391077
3692	0.08496650948
3693	0.08496388841
3694	0.08495933516
3695	0.08495921259
3696	0.08495766652
3697	0.08495728057
3698	0.0849531575
3699	0.0849530134
3700	0.08494898532
3701	0.08494605549
3702	0.08494565201
3703	0.08494564956
3704	0.08493805451
3705	0.0849337142
3706	0.08492952929
3707	0.08492479842
3708	0.08492298046
3709	0.08492223152
3710	0.08491825987
3711	0.08491562284
3712	0.08491142068
3713	0.08490817353
3714	0.08489942604
3715	0.08489940622
3716	0.08489670438
3717	0.0848936097
3718	0.0848899066
3719	0.08488276051
3720	0.08488024354
3721	0.08487900969
3722	0.08487750968
3723	0.08487532781
3724	0.08487418972
3725	0.08486471063
3726	0.08486294877
3727	0.08486213708
3728	0.08485805592
3729	0.08485767601
3730	0.08485598937
3731	0.08485238724
3732	0.08484971025
3733	0.08484862875
3734	0.08484770242
3735	0.08484754451
3736	0.08484335132
3737	0.08484017611
3738	0.08483494575
3739	0.08483227873
3740	0.08482477835
3741	0.08482465274
3742	0.08482315275
3743	0.08482061913
3744	0.08481603663
3745	0.08481594585
3746	0.08481161433
3747	0.08481026365
3748	0.08480623483
3749	0.0848054349
3750	0.0848027909
3751	0.08479522526
3752	0.08478838978
3753	0.08478592147
3754	0.08478235897
3755	0.08478221239
3756	0.08478097625
3757	0.08477707823
3758	0.08477515521
3759	0.08477274229
3760	0.08476993196
3761	0.08476788499
3762	0.08476445032
3763	0.08476237721
3764	0.08475698577
3765	0.08475513025
3766	0.08475068555
3767	0.08474863957
3768	0.08474500682
3769	0.08474487928
3770	0.08474238242
3771	0.08474050242
3772	0.08473835672
3773	0.08473610987
3774	0.08473491229
3775	0.08473066423
3776	0.08472639571
3777	0.08472476869
3778	0.08472144962
3779	0.0847185991
3780	0.0847125811
3781	0.08471076411
3782	0.08470330259
3783	0.08470326377
3784	0.08470255224
3785	0.0847004865
3786	0.08470036015
3787	0.08470023346
3788	0.08469811454
3789	0.08469766283
3790	0.08469585721
3791	0.08469100859
3792	0.08469050332
3793	0.0846882896
3794	0.08468403428
3795	0.08467701131
3796	0.08466771993
3797	0.08466037071
3798	0.08465805476
3799	0.08465457098
3800	0.08465091804
3801	0.08464815377
3802	0.08464102864
3803	0.08464068596
3804	0.08463818535
3805	0.08463023228
3806	0.08462864315
3807	0.08462614026
3808	0.0846251188
3809	0.0846244287
3810	0.08461935807
3811	0.08461643881
3812	0.08461597423
3813	0.08461597186
3814	0.08461583503
3815	0.08460823481
3816	0.08460380466
3817	0.08459864936
3818	0.0845965872
3819	0.08459231217
3820	0.0845913137
3821	0.08458863004
3822	0.08458713853
3823	0.08458281324
3824	0.08458055067
3825	0.08457936491
3826	0.08457590728
3827	0.08457294409
3828	0.08457280904
3829	0.08457186328
3830	0.08456792081
3831	0.08456655667
3832	0.08456523652
3833	0.08456197119
3834	0.08455692487
3835	0.08455679224
3836	0.08455281569
3837	0.08455077495
3838	0.08454744198
3839	0.08454326928
3840	0.08453971049
3841	0.08453703686
3842	0.08453413937
3843	0.08453369639
3844	0.08453135936
3845	0.08453134362
3846	0.08452870871
3847	0.084526074
3848	0.0845187821
3849	0.08451299266
3850	0.08450715431
3851	0.08450319626
3852	0.08449833768
3853	0.08449797292
3854	0.08449780396
3855	0.08449085463
3856	0.08448854804
3857	0.0844866223
3858	0.08448237504
3859	0.08448236065
3860	0.08448192171
3861	0.0844788545
3862	0.08447835595
3863	0.0844767825
3864	0.08447419081
3865	0.08447406472
3866	0.08446721275
3867	0.08446540515
3868	0.08445935026
3869	0.08445535168
3870	0.08445333445
3871	0.08445196039
3872	0.08444775777
3873	0.0844414725
3874	0.08443306257
3875	0.08443042273
3876	0.08442620893
3877	0.08442002844
3878	0.08441977054
3879	0.08441651975
3880	0.08441371275
3881	0.08441278261
3882	0.08440897099
3883	0.08440883936
3884	0.08440675217
3885	0.08440463577
3886	0.08440326899
3887	0.08440112545
3888	0.0843991305
3889	0.08439770104
3890	0.08439190373
3891	0.08438807451
3892	0.08438055991
3893	0.0843771311
3894	0.08437323566
3895	0.084370274
3896	0.08436656348
3897	0.08436619081
3898	0.0843654012
3899	0.08435843344
3900	0.08435558778
3901	0.0843519874
3902	0.08434930988
3903	0.08434726591
3904	0.08434471301
3905	0.08434385594
3906	0.08434154472
3907	0.08434008672
3908	0.08433783982
3909	0.08433573449
3910	0.08433134353
3911	0.08432767689
3912	0.08432232934
3913	0.08431960773
3914	0.08431634369
3915	0.08431149036
3916	0.08430749861
3917	0.08430601777
3918	0.08430428437
3919	0.08430420278
3920	0.08430030996
3921	0.08429840352
3922	0.08429762742
3923	0.0842975202
3924	0.08429385847
3925	0.08429019943
3926	0.08428897266
3927	0.0842851296
3928	0.08428511182
3929	0.08428110898
3930	0.08427960757
3931	0.08427931849
3932	0.08427744019
3933	0.08427493755
3934	0.08427146055
3935	0.08427020152
3936	0.08426611378
3937	0.08426356606
3938	0.08425551675
3939	0.08425214838
3940	0.08424872016
3941	0.08424505727
3942	0.08424282283
3943	0.08424242461
3944	0.08423877122
3945	0.08423345086
3946	0.08423073463
3947	0.08423045366
3948	0.08422886189
3949	0.08422662639
3950	0.08422463003
3951	0.08422226384
3952	0.08422071774
3953	0.08421511716
3954	0.08421417922
3955	0.08421212337
3956	0.08421200828
3957	0.0842082256
3958	0.08420372063
3959	0.08420220271
3960	0.08419896898
3961	0.08419288994
3962	0.08418889761
3963	0.08418365391
3964	0.08417485063
3965	0.08417143652
3966	0.08417142693
3967	0.08416741671
3968	0.08416593764
3969	0.08416310495
3970	0.08416239021
3971	0.08416007021
3972	0.0841522793
3973	0.08414521263
3974	0.08414438286
3975	0.08414191921
3976	0.08413598464
3977	0.08413187749
3978	0.08412606281
3979	0.08412448955
3980	0.08411591881
3981	0.08411581995
3982	0.08411243897
3983	0.08411229933
3984	0.08411196046
3985	0.08411049032
3986	0.08410737524
3987	0.08410331587
3988	0.08410261012
3989	0.08409990945
3990	0.08409488515
3991	0.0840910232
3992	0.08409056457
3993	0.08408295413
3994	0.0840786584
3995	0.08407350839
3996	0.08407120191
3997	0.08406807911
3998	0.08406580044
3999	0.08406533761
4000	0.08406341938
4001	0.08406338853
4002	0.0840617464
4003	0.08405529572
4004	0.08405518225
4005	0.08405486954
4006	0.08405162387
4007	0.08404945845
4008	0.08404684529
4009	0.0840446727
4010	0.08403773867
4011	0.08403683052
4012	0.08403597275
4013	0.08403026922
4014	0.08402593635
4015	0.08402371798
4016	0.08402214754
4017	0.08401906306
4018	0.08401621701
4019	0.08401464901
4020	0.08401291338
4021	0.08401148371
4022	0.08401139048
4023	0.08401005756
4024	0.08400837634
4025	0.08400222995
4026	0.08399727195
4027	0.08399539494
4028	0.08399170969
4029	0.08398757202
4030	0.08397940085
4031	0.0839792837
4032	0.08397618019
4033	0.08397498918
4034	0.08397321565
4035	0.08396892897
4036	0.08396167237
4037	0.0839541782
4038	0.08395039869
4039	0.08394960631
4040	0.08394299348
4041	0.08394143023
4042	0.08393876891
4043	0.08393843952
4044	0.08393682421
4045	0.08393245481
4046	0.08392898724
4047	0.08392766122
4048	0.08392431461
4049	0.08392201722
4050	0.08391554765
4051	0.08391359171
4052	0.08391264533
4053	0.08391111638
4054	0.08390912171
4055	0.08390705657
4056	0.08390515841
4057	0.0839028656
4058	0.08389885137
4059	0.08389401615
4060	0.08389094934
4061	0.08388435997
4062	0.08388203331
4063	0.08388058286
4064	0.0838780812
4065	0.08387423275
4066	0.08387393109
4067	0.08387391831
4068	0.08387093719
4069	0.08386230638
4070	0.0838609721
4071	0.0838591612
4072	0.08385498131
4073	0.08385322733
4074	0.08385092057
4075	0.0838478754
4076	0.08384177069
4077	0.08383984895
4078	0.0838397343
4079	0.08383877873
4080	0.08383656052
4081	0.08383348141
4082	0.08383185351
4083	0.08382716474
4084	0.08382313499
4085	0.08382269722
4086	0.08382177643
4087	0.08381969628
4088	0.08381668389
4089	0.08381290934
4090	0.08381074104
4091	0.08380802359
4092	0.08380238473
4093	0.08380150615
4094	0.08380043465
4095	0.0837962394
4096	0.08379577411
4097	0.08379290237
4098	0.08379077813
4099	0.08378754464
4100	0.08378330869
4101	0.08378204417
4102	0.08377947132
4103	0.08377352767
4104	0.08377020076
4105	0.08376776019
4106	0.08376356336
4107	0.0837623099
4108	0.08376062814
4109	0.08375686361
4110	0.0837525969
4111	0.08374831763
4112	0.08374682136
4113	0.08374358306
4114	0.08374189123
4115	0.08373815406
4116	0.08373814543
4117	0.0837367373
4118	0.08373466051
4119	0.08373323598
4120	0.08373171308
4121	0.08372727623
4122	0.08372516857
4123	0.08372356674
4124	0.08372114993
4125	0.08371970039
4126	0.08371606122
4127	0.08371440097
4128	0.08370874994
4129	0.08370873896
4130	0.08370828146
4131	0.08370538229
4132	0.08370300394
4133	0.0837025939
4134	0.08370089454
4135	0.0836969232
4136	0.0836945553
4137	0.08369250736
4138	0.0836888904
4139	0.08368717622
4140	0.08368460355
4141	0.08368009906
4142	0.08367666274
4143	0.08367663832
4144	0.0836749618
4145	0.08367290198
4146	0.08367060106
4147	0.08367033693
4148	0.08367029933
4149	0.08367019451
4150	0.08366863515
4151	0.0836636727
4152	0.08366277278
4153	0.08365947265
4154	0.08365946209
4155	0.08365572242
4156	0.08365411362
4157	0.08364787267
4158	0.08364776815
4159	0.08364411581
4160	0.08364006235
4161	0.08363746428
4162	0.08363597671
4163	0.08363126031
4164	0.08363115032
4165	0.08362680139
4166	0.08362677374
4167	0.08362122853
4168	0.08361957488
4169	0.08361827533
4170	0.08361801677
4171	0.08361512184
4172	0.08361345508
4173	0.08361277917
4174	0.08361151764
4175	0.08360717528
4176	0.08360273723
4177	0.08359618474
4178	0.08359611294
4179	0.08359511294
4180	0.08359274428
4181	0.08359038124
4182	0.08358782996
4183	0.08358746968
4184	0.08358467612
4185	0.08358454163
4186	0.08358440889
4187	0.08358033193
4188	0.08357834544
4189	0.08357623007
4190	0.08357577291
4191	0.08357567139
4192	0.08357495313
4193	0.08357486752
4194	0.08357476815
4195	0.08357462188
4196	0.08357309265
4197	0.08356986564
4198	0.08356924706
4199	0.0835641483
4200	0.08356193469
4201	0.08356183637
4202	0.08355996891
4203	0.0835574732
4204	0.08355486752
4205	0.08355328543
4206	0.08355258942
4207	0.08354670938
4208	0.08354384065
4209	0.08354383002
4210	0.08354155874
4211	0.08353756408
4212	0.08353404414
4213	0.08353238061
4214	0.08352604586
4215	0.08352424582
4216	0.08352269993
4217	0.08351712332
4218	0.0835136145
4219	0.08351228929
4220	0.08351093753
4221	0.08350880945
4222	0.0835070117
4223	0.08350053233
4224	0.08349350666
4225	0.08349274762
4226	0.08349097235
4227	0.08348700584
4228	0.08348561633
4229	0.08348458578
4230	0.08348458243
4231	0.0834790691
4232	0.08347572455
4233	0.08347211437
4234	0.0834679093
4235	0.0834673375
4236	0.08346628097
4237	0.0834636046
4238	0.08345818077
4239	0.08345645853
4240	0.08345025925
4241	0.08345014242
4242	0.08344844231
4243	0.08344823504
4244	0.08344813935
4245	0.08344795697
4246	0.08344624323
4247	0.08344542729
4248	0.08344380302
4249	0.08343988341
4250	0.08343983924
4251	0.08343821783
4252	0.08343430818
4253	0.08343150129
4254	0.08342941635
4255	0.08342570606
4256	0.08342053182
4257	0.08341830595
4258	0.08341675763
4259	0.08341342934
4260	0.08341090855
4261	0.08340942615
4262	0.08340723807
4263	0.08340652234
4264	0.08339939943
4265	0.08339870163
4266	0.08339458488
4267	0.08338665761
4268	0.08338227304
4269	0.08337953612
4270	0.08337735178
4271	0.08337182466
4272	0.08336954429
4273	0.08336521722
4274	0.08336513497
4275	0.08336340979
4276	0.08336025625
4277	0.08335848876
4278	0.08335414404
4279	0.08335296629
4280	0.08334916717
4281	0.08334288198
4282	0.08333979125
4283	0.08333833063
4284	0.08333528719
4285	0.08333421495
4286	0.08333356926
4287	0.08333235614
4288	0.08333112267
4289	0.08332897078
4290	0.08332759867
4291	0.08332743859
4292	0.08332534543
4293	0.08332320041
4294	0.08331741954
4295	0.08331531204
4296	0.08331528966
4297	0.08331074237
4298	0.08331066175
4299	0.08330737955
4300	0.08330596684
4301	0.08330235748
4302	0.0832961205
4303	0.08329602686
4304	0.0832914862
4305	0.08328918388
4306	0.08328830382
4307	0.08328815215
4308	0.08328776753
4309	0.08328494003
